user_id,education_level,field_of_study,analytical_score,creative_score,social_score,linguistic_score,hands_on_score,simulation_id,simulation_categoria,simulation_nivel_dificultad,simulation_duracion_horas,simulation_industria,label,engagement_probability,source_dataset,sample_type,education_level_encoded,field_of_study_encoded,simulation_categoria_encoded,simulation_nivel_dificultad_encoded,simulation_industria_encoded
ai_55,Bachelor's,Computer Science,81,34,34,48,68,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,1,0.743,ai_career,positive,0,3,7,3,7
ai_55,Bachelor's,Computer Science,81,34,34,48,68,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.19006082060606455,ai_career,negative,0,3,3,2,3
ai_55,Bachelor's,Computer Science,81,34,34,48,68,sim_project_manager,Business,Advanced,12.6,Business & Management,0,0.23785148270225745,ai_career,negative,0,3,0,0,0
ai_56,Bachelor's,Design,37,98,65,70,67,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,1,0.9019999999999999,ai_career,positive,0,4,1,4,1
ai_56,Bachelor's,Design,37,98,65,70,67,sim_psychologist,Health,Upper-Intermediate,8.7,Healthcare,0,0.21835708708053236,ai_career,negative,0,4,4,4,5
ai_56,Bachelor's,Design,37,98,65,70,67,sim_ux_researcher,STEM,Advanced,14.4,Technology,0,0.31913708061785784,ai_career,negative,0,4,7,0,7
ai_57,Master's,Computer Science,89,30,53,59,70,sim_nlp_engineer,STEM,Advanced,13.3,Technology,1,0.644,ai_career,positive,2,3,7,0,7
ai_57,Master's,Computer Science,89,30,53,59,70,sim_lawyer,Legal,Expert,16.6,Legal Services,0,0.19298946458582295,ai_career,negative,2,3,5,2,6
ai_57,Master's,Computer Science,89,30,53,59,70,sim_data_entry_operator,Other,Beginner,3.1,General,0,0.2606358647842155,ai_career,negative,2,3,6,1,4
ai_58,Bachelor's,Computer Science,86,37,33,45,67,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.8079999999999999,ai_career,positive,0,3,7,3,7
ai_58,Bachelor's,Computer Science,86,37,33,45,67,sim_marketing,Business,Beginner,3.0,Business & Management,0,0.39867467948664026,ai_career,negative,0,3,0,1,0
ai_58,Bachelor's,Computer Science,86,37,33,45,67,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.2332190654032709,ai_career,negative,0,3,1,1,1
ai_59,Master's,Business,69,47,80,72,64,sim_project_manager,Business,Advanced,12.6,Business & Management,1,0.759,ai_career,positive,2,1,0,0,0
ai_59,Master's,Business,69,47,80,72,64,sim_veterinarian,Other,Beginner,4.6,General,0,0.2653814622099267,ai_career,negative,2,1,6,1,4
ai_59,Master's,Business,69,47,80,72,64,sim_front-end_developer,STEM,Advanced,13.3,Technology,0,0.25075841869325133,ai_career,negative,2,1,7,0,7
ai_60,Bachelor's,Computer Science,87,43,47,41,81,sim_embedded_systems_engineer,STEM,Upper-Intermediate,9.3,Technology,1,0.637,ai_career,positive,0,3,7,4,7
ai_60,Bachelor's,Computer Science,87,43,47,41,81,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.3409558474408097,ai_career,negative,0,3,4,4,5
ai_60,Bachelor's,Computer Science,87,43,47,41,81,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.1800518962100725,ai_career,negative,0,3,4,0,5
ai_61,Master's,Computer Science,72,45,58,48,63,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,1,0.81,ai_career,positive,2,3,7,3,7
ai_61,Master's,Computer Science,72,45,58,48,63,sim_music_teacher,Education,Lower-Intermediate,7.0,Education,0,0.1511314048428391,ai_career,negative,2,3,2,3,2
ai_61,Master's,Computer Science,72,45,58,48,63,sim_marketing,Business,Beginner,3.0,Business & Management,0,0.3262279474794586,ai_career,negative,2,3,0,1,0
ai_62,Bachelor's,Computer Science,70,33,30,53,80,sim_software_developer,STEM,Advanced,14.2,Technology,1,0.866,ai_career,positive,0,3,7,0,7
ai_62,Bachelor's,Computer Science,70,33,30,53,80,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.2246854559105963,ai_career,negative,0,3,1,1,1
ai_62,Bachelor's,Computer Science,70,33,30,53,80,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,0,0.3741178026930062,ai_career,negative,0,3,0,4,0
ai_63,Bachelor's,Computer Science,85,49,53,47,66,sim_ux_researcher,STEM,Advanced,14.4,Technology,1,0.637,ai_career,positive,0,3,7,0,7
ai_63,Bachelor's,Computer Science,85,49,53,47,66,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.29324778573801935,ai_career,negative,0,3,0,2,0
ai_63,Bachelor's,Computer Science,85,49,53,47,66,sim_digital_marketer,Other,Beginner,4.3,General,0,0.2693029335135228,ai_career,negative,0,3,6,1,4
ai_64,Master's,Computer Science,72,46,30,55,71,sim_devops_engineer,STEM,Lower-Intermediate,6.9,Technology,1,0.757,ai_career,positive,2,3,7,3,7
ai_64,Master's,Computer Science,72,46,30,55,71,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.12113711644776316,ai_career,negative,2,3,3,0,3
ai_64,Master's,Computer Science,72,46,30,55,71,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.3191235715413394,ai_career,negative,2,3,3,1,3
ai_65,Bachelor's,General Studies,58,53,45,45,52,sim_digital_marketer,Other,Beginner,4.3,General,1,0.759,ai_career,positive,0,8,6,1,4
ai_65,Bachelor's,General Studies,58,53,45,45,52,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.3058121096538875,ai_career,negative,0,8,7,1,7
ai_65,Bachelor's,General Studies,58,53,45,45,52,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,0,0.2920215773461465,ai_career,negative,0,8,7,3,7
ai_66,Bachelor's,Computer Science,88,37,56,41,80,sim_software_developer,STEM,Advanced,14.2,Technology,1,0.702,ai_career,positive,0,3,7,0,7
ai_66,Bachelor's,Computer Science,88,37,56,41,80,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.18037285707120718,ai_career,negative,0,3,2,3,2
ai_66,Bachelor's,Computer Science,88,37,56,41,80,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.38402179650233337,ai_career,negative,0,3,4,0,5
ai_67,Master's,Finance,75,39,40,54,65,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.7585714285714286,ai_career,positive,2,7,3,0,3
ai_67,Master's,Finance,75,39,40,54,65,sim_physical_therapist,Health,Expert,16.7,Healthcare,0,0.19649653810984602,ai_career,negative,2,7,4,2,5
ai_67,Master's,Finance,75,39,40,54,65,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,0,0.1456692870261803,ai_career,negative,2,7,7,3,7
ai_68,PhD,Computer Science,88,33,32,56,76,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.708,ai_career,positive,3,3,7,3,7
ai_68,PhD,Computer Science,88,33,32,56,76,sim_chartered_accountant,Finance,Beginner,4.8,Finance & Banking,0,0.39616034648050424,ai_career,negative,3,3,3,1,3
ai_68,PhD,Computer Science,88,33,32,56,76,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.32387388373713044,ai_career,negative,3,3,3,0,3
ai_69,Bachelor's,Computer Science,81,43,50,45,62,sim_front-end_developer,STEM,Advanced,13.3,Technology,1,0.595,ai_career,positive,0,3,7,0,7
ai_69,Bachelor's,Computer Science,81,43,50,45,62,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.22443606469785443,ai_career,negative,0,3,3,0,3
ai_69,Bachelor's,Computer Science,81,43,50,45,62,sim_veterinarian,Other,Beginner,4.6,General,0,0.38077492926661205,ai_career,negative,0,3,6,1,4
ai_70,Master's,General Studies,48,44,56,53,60,sim_biostatistician,Other,Beginner,3.7,General,1,0.644,ai_career,positive,2,8,6,1,4
ai_70,Master's,General Studies,48,44,56,53,60,sim_professor,Education,Lower-Intermediate,5.1,Education,0,0.1273352123098592,ai_career,negative,2,8,2,3,2
ai_70,Master's,General Studies,48,44,56,53,60,sim_physician,Health,Beginner,4.2,Healthcare,0,0.12629836492796734,ai_career,negative,2,8,4,1,5
ai_71,Bachelor's,Business,52,45,84,90,62,sim_content_strategist,Business,Beginner,3.3,Business & Management,1,0.602,ai_career,positive,0,1,0,1,0
ai_71,Bachelor's,Business,52,45,84,90,62,sim_data_entry_operator,Other,Beginner,3.1,General,0,0.30473530558857564,ai_career,negative,0,1,6,1,4
ai_71,Bachelor's,Business,52,45,84,90,62,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,0,0.15339161451365307,ai_career,negative,0,1,7,3,7
ai_72,Master's,Computer Science,70,32,47,49,90,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,1,0.637,ai_career,positive,2,3,7,3,7
ai_72,Master's,Computer Science,70,32,47,49,90,sim_biostatistician,Other,Beginner,3.7,General,0,0.3751418545579853,ai_career,negative,2,3,6,1,4
ai_72,Master's,Computer Science,70,32,47,49,90,sim_financial_advisor,Finance,Upper-Intermediate,10.5,Finance & Banking,0,0.3521077522896613,ai_career,negative,2,3,3,4,3
ai_73,Bachelor's,Design,56,82,57,68,82,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,1,0.909,ai_career,positive,0,4,1,4,1
ai_73,Bachelor's,Design,56,82,57,68,82,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,0,0.19191016723035595,ai_career,negative,0,4,7,3,7
ai_73,Bachelor's,Design,56,82,57,68,82,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.36665187468081106,ai_career,negative,0,4,3,2,3
ai_74,Bachelor's,Computer Science,84,31,60,49,61,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,1,0.8154285714285714,ai_career,positive,0,3,7,4,7
ai_74,Bachelor's,Computer Science,84,31,60,49,61,sim_primary_teacher,Education,Upper-Intermediate,11.3,Education,0,0.11286630610219851,ai_career,negative,0,3,2,4,2
ai_74,Bachelor's,Computer Science,84,31,60,49,61,sim_marketing,Business,Beginner,3.0,Business & Management,0,0.26459135582124815,ai_career,negative,0,3,0,1,0
ai_75,Master's,Business,75,61,72,70,48,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.698,ai_career,positive,2,1,0,4,0
ai_75,Master's,Business,75,61,72,70,48,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.38066883211265,ai_career,negative,2,1,1,4,1
ai_75,Master's,Business,75,61,72,70,48,sim_professor,Education,Lower-Intermediate,5.1,Education,0,0.35661489368070953,ai_career,negative,2,1,2,3,2
ai_76,Bachelor's,Computer Science,80,45,36,49,82,sim_automation_engineer,STEM,Advanced,12.9,Technology,1,0.63,ai_career,positive,0,3,7,0,7
ai_76,Bachelor's,Computer Science,80,45,36,49,82,sim_ux_designer,Design,Beginner,3.5,Creative & Design,0,0.20682199714029853,ai_career,negative,0,3,1,1,1
ai_76,Bachelor's,Computer Science,80,45,36,49,82,sim_veterinarian,Other,Beginner,4.6,General,0,0.15486113057039047,ai_career,negative,0,3,6,1,4
ai_77,Bachelor's,Business,75,47,82,82,65,sim_content_strategist,Business,Beginner,3.3,Business & Management,1,0.702,ai_career,positive,0,1,0,1,0
ai_77,Bachelor's,Business,75,47,82,82,65,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.1631621765211234,ai_career,negative,0,1,2,3,2
ai_77,Bachelor's,Business,75,47,82,82,65,sim_nlp_engineer,STEM,Advanced,13.3,Technology,0,0.25435236342352163,ai_career,negative,0,1,7,0,7
ai_78,Bachelor's,Computer Science,76,33,42,59,60,sim_mobile_developer,STEM,Expert,16.9,Technology,1,0.616,ai_career,positive,0,3,7,2,7
ai_78,Bachelor's,Computer Science,76,33,42,59,60,sim_music_teacher,Education,Lower-Intermediate,7.0,Education,0,0.27903188315094224,ai_career,negative,0,3,2,3,2
ai_78,Bachelor's,Computer Science,76,33,42,59,60,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.10984429498709093,ai_career,negative,0,3,3,2,3
ai_79,Master's,Computer Science,77,43,45,53,71,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,1,0.771,ai_career,positive,2,3,7,3,7
ai_79,Master's,Computer Science,77,43,45,53,71,sim_digital_marketer,Other,Beginner,4.3,General,0,0.22406546777046643,ai_career,negative,2,3,6,1,4
ai_79,Master's,Computer Science,77,43,45,53,71,sim_chartered_accountant,Finance,Beginner,4.8,Finance & Banking,0,0.3491161346931714,ai_career,negative,2,3,3,1,3
ai_80,Bachelor's,Computer Science,88,44,57,41,61,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,1,0.6759999999999999,ai_career,positive,0,3,7,3,7
ai_80,Bachelor's,Computer Science,88,44,57,41,61,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.23329868507073917,ai_career,negative,0,3,4,4,5
ai_80,Bachelor's,Computer Science,88,44,57,41,61,sim_lawyer,Legal,Expert,16.6,Legal Services,0,0.15075261728482314,ai_career,negative,0,3,5,2,6
ai_81,Master's,Business,72,66,83,86,59,sim_marketing_manager,Business,Advanced,12.3,Business & Management,1,0.817,ai_career,positive,2,1,0,0,0
ai_81,Master's,Business,72,66,83,86,59,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,0,0.3864580879057291,ai_career,negative,2,1,7,3,7
ai_81,Master's,Business,72,66,83,86,59,sim_chief_financial_officer,Finance,Upper-Intermediate,10.7,Finance & Banking,0,0.17988266197794,ai_career,negative,2,1,3,4,3
ai_82,Bachelor's,Computer Science,79,35,44,50,87,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,1,0.7804285714285714,ai_career,positive,0,3,7,3,7
ai_82,Bachelor's,Computer Science,79,35,44,50,87,sim_sales_assistant,Other,Beginner,4.1,General,0,0.3395284796902182,ai_career,negative,0,3,6,1,4
ai_82,Bachelor's,Computer Science,79,35,44,50,87,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.15813824990168046,ai_career,negative,0,3,1,1,1
ai_83,Master's,General Studies,44,40,47,60,51,sim_ai_specialist,Other,Upper-Intermediate,9.4,General,1,0.644,ai_career,positive,2,8,6,4,4
ai_83,Master's,General Studies,44,40,47,60,51,sim_ux_designer,Design,Beginner,3.5,Creative & Design,0,0.226951818766477,ai_career,negative,2,8,1,1,1
ai_83,Master's,General Studies,44,40,47,60,51,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.2471267619324436,ai_career,negative,2,8,3,1,3
ai_84,Bachelor's,Computer Science,81,34,36,43,65,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,1,0.623,ai_career,positive,0,3,7,3,7
ai_84,Bachelor's,Computer Science,81,34,36,43,65,sim_consultant,Business,Upper-Intermediate,12.0,Business & Management,0,0.2501905887844734,ai_career,negative,0,3,0,4,0
ai_84,Bachelor's,Computer Science,81,34,36,43,65,sim_chartered_accountant,Finance,Beginner,4.8,Finance & Banking,0,0.25494216043021145,ai_career,negative,0,3,3,1,3
ai_85,Master's,Computer Science,82,49,59,54,62,sim_research_analyst,STEM,Advanced,14.2,Technology,1,0.69,ai_career,positive,2,3,7,0,7
ai_85,Master's,Computer Science,82,49,59,54,62,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.16748426220692844,ai_career,negative,2,3,2,3,2
ai_85,Master's,Computer Science,82,49,59,54,62,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.2547746565882506,ai_career,negative,2,3,1,4,1
ai_87,Bachelor's,Design,52,89,68,71,83,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,1,0.9019999999999999,ai_career,positive,0,4,1,4,1
ai_87,Bachelor's,Design,52,89,68,71,83,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.24451382616332631,ai_career,negative,0,4,2,3,2
ai_87,Bachelor's,Design,52,89,68,71,83,sim_embedded_systems_engineer,STEM,Upper-Intermediate,9.3,Technology,0,0.162615849137879,ai_career,negative,0,4,7,4,7
ai_88,Master's,Computer Science,95,34,55,60,89,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,1,0.75,ai_career,positive,2,3,7,3,7
ai_88,Master's,Computer Science,95,34,55,60,89,sim_logistics_manager,Business,Beginner,4.0,Business & Management,0,0.39645746785111335,ai_career,negative,2,3,0,1,0
ai_88,Master's,Computer Science,95,34,55,60,89,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.35966901783596505,ai_career,negative,2,3,1,4,1
ai_89,Bachelor's,Computer Science,92,38,41,60,60,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.78,ai_career,positive,0,3,7,2,7
ai_89,Bachelor's,Computer Science,92,38,41,60,60,sim_financial_advisor,Finance,Upper-Intermediate,10.5,Finance & Banking,0,0.36627290530674494,ai_career,negative,0,3,3,4,3
ai_89,Bachelor's,Computer Science,92,38,41,60,60,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.3056713151148685,ai_career,negative,0,3,4,0,5
ai_90,Master's,Computer Science,95,30,44,41,89,sim_ai_researcher,STEM,Advanced,15.0,Technology,1,0.651,ai_career,positive,2,3,7,0,7
ai_90,Master's,Computer Science,95,30,44,41,89,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.14796910920752698,ai_career,negative,2,3,2,3,2
ai_90,Master's,Computer Science,95,30,44,41,89,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,0,0.2704276191699247,ai_career,negative,2,3,0,4,0
ai_91,Bachelor's,Business,71,60,89,77,52,sim_project_manager,Business,Advanced,12.6,Business & Management,1,0.609,ai_career,positive,0,1,0,0,0
ai_91,Bachelor's,Business,71,60,89,77,52,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,0,0.3464318894882159,ai_career,negative,0,1,7,3,7
ai_91,Bachelor's,Business,71,60,89,77,52,sim_music_teacher,Education,Lower-Intermediate,7.0,Education,0,0.11162094660659877,ai_career,negative,0,1,2,3,2
ai_92,Bachelor's,Computer Science,90,30,45,46,90,sim_embedded_systems_engineer,STEM,Upper-Intermediate,9.3,Technology,1,0.637,ai_career,positive,0,3,7,4,7
ai_92,Bachelor's,Computer Science,90,30,45,46,90,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.24875293098628595,ai_career,negative,0,3,2,3,2
ai_92,Bachelor's,Computer Science,90,30,45,46,90,sim_language_teacher,Education,Lower-Intermediate,6.6,Education,0,0.21883686399847546,ai_career,negative,0,3,2,3,2
ai_93,Master's,Computer Science,74,32,41,55,78,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,1,0.743,ai_career,positive,2,3,7,3,7
ai_93,Master's,Computer Science,74,32,41,55,78,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.1636374188977911,ai_career,negative,2,3,3,2,3
ai_93,Master's,Computer Science,74,32,41,55,78,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.21347500112959533,ai_career,negative,2,3,2,3,2
ai_94,Bachelor's,Computer Science,74,43,57,44,74,sim_front-end_developer,STEM,Advanced,13.3,Technology,1,0.595,ai_career,positive,0,3,7,0,7
ai_94,Bachelor's,Computer Science,74,43,57,44,74,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.39504925326083584,ai_career,negative,0,3,2,3,2
ai_94,Bachelor's,Computer Science,74,43,57,44,74,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.3169729979085333,ai_career,negative,0,3,7,0,7
ai_95,Master's,General Studies,56,53,59,44,51,sim_digital_marketer,Other,Beginner,4.3,General,1,0.7889999999999999,ai_career,positive,2,8,6,1,4
ai_95,Master's,General Studies,56,53,59,44,51,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,0,0.18986112400448243,ai_career,negative,2,8,0,4,0
ai_95,Master's,General Studies,56,53,59,44,51,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.2816065154442489,ai_career,negative,2,8,3,2,3
ai_96,Bachelor's,Computer Science,85,45,50,46,63,sim_nlp_engineer,STEM,Advanced,13.3,Technology,1,0.644,ai_career,positive,0,3,7,0,7
ai_96,Bachelor's,Computer Science,85,45,50,46,63,sim_data_entry_operator,Other,Beginner,3.1,General,0,0.17399687208570397,ai_career,negative,0,3,6,1,4
ai_96,Bachelor's,Computer Science,85,45,50,46,63,sim_cybersecurity_specialist,Other,Advanced,12.3,General,0,0.28325317270728223,ai_career,negative,0,3,6,0,4
ai_97,Master's,Finance,75,29,49,54,53,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.7157142857142857,ai_career,positive,2,7,3,0,3
ai_97,Master's,Finance,75,29,49,54,53,sim_software_developer,STEM,Advanced,14.2,Technology,0,0.36885000684547953,ai_career,negative,2,7,7,0,7
ai_97,Master's,Finance,75,29,49,54,53,sim_music_teacher,Education,Lower-Intermediate,7.0,Education,0,0.2670630399827657,ai_career,negative,2,7,2,3,2
ai_98,PhD,Computer Science,71,49,60,49,85,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.708,ai_career,positive,3,3,7,3,7
ai_98,PhD,Computer Science,71,49,60,49,85,sim_logistics_manager,Business,Beginner,4.0,Business & Management,0,0.32000199263580487,ai_career,negative,3,3,0,1,0
ai_98,PhD,Computer Science,71,49,60,49,85,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.23600169961488907,ai_career,negative,3,3,1,4,1
